Date,Team,Opponent,Imp_H,Imp_D,Imp_A,Mod_H,Mod_D,Mod_A,suspicious
2023-02-26,Reims,Toulouse,0.4545454545454546,0.27272727272727276,0.27272727272727276,0.2685871756149395,0.2605423175945469,0.47087050679051357,False
2025-03-01,Alloa,Cove Rangers,0.31684174855981023,0.26838359878007456,0.4147746526601152,0.28438773028837705,0.403076620733927,0.3125356489776959,False
2022-10-15,Sunderland,Wigan,0.44134505158578524,0.28754298815437523,0.2711119602598395,0.28905466593883233,0.25613080147631107,0.4548145325848566,False
2024-12-28,Parma,Monza,0.41257367387033406,0.27111984282907664,0.3163064833005894,0.273651430829651,0.3394639533071194,0.3868846158632296,False
2024-04-02,Istanbulspor,Rizespor,0.2102766798418972,0.24901185770750986,0.5407114624505929,0.22703778268182884,0.5451581826279395,0.22780403469023183,False
2024-01-20,Palermo,Modena,0.42307692307692313,0.2884615384615385,0.2884615384615385,0.2909276576738924,0.27423760891437177,0.43483473341173573,False
2022-03-16,Arsenal,Liverpool,0.26902654867256637,0.23539823008849559,0.49557522123893805,0.2609900476767537,0.4758351705645369,0.2631747817587094,False
2021-09-12,Seraing,Standard,0.2611940298507463,0.26865671641791045,0.4701492537313433,0.2662277025497387,0.49355863116677623,0.24021366628348512,False
2023-03-18,Ascoli,Venezia,0.3956834532374101,0.31654676258992803,0.2877697841726619,0.29986111870855064,0.3016349096931048,0.39850397159834455,False
2024-10-19,Paris SG,Strasbourg,0.7419115512402826,0.16386568175220156,0.0942227670075159,0.14664430668626707,0.05494158762772838,0.7984141056860046,True
2024-05-04,Auxerre,Paris FC,0.5309734513274337,0.24778761061946902,0.22123893805309736,0.256304070708218,0.20541721247186437,0.5382787168199177,False
2022-09-13,Milton Keynes Dons,Bolton,0.3176442762535478,0.28027436140018924,0.40208136234626296,0.3167297147422127,0.3878493413936549,0.2954209438641325,False
2025-04-19,Vallecano,Valencia,0.4146341463414634,0.31097560975609756,0.27439024390243905,0.3231310966762263,0.254811589968507,0.42205731335526675,False
2025-04-27,Villarreal,Espanol,0.6585879873551107,0.1896733403582719,0.15173867228661753,0.1976684132806348,0.09324282641549742,0.7090887603038678,True
2023-12-30,Oldham,Hartlepool,0.46553808948004843,0.2593712212817412,0.2750906892382104,0.2474458577269277,0.2696503265389151,0.48290381573415725,False
2023-10-21,Wealdstone,Boreham Wood,0.39899398951361953,0.2823649771942538,0.3186410332921267,0.27519088937397723,0.3170121392584207,0.40779697136760207,False
2025-03-04,Halifax,Forest Green,0.31097560975609756,0.27439024390243905,0.4146341463414634,0.27871556633544825,0.4309320844022091,0.29035234926234266,False
2025-01-18,Braunschweig,Schalke 04,0.3200468933177023,0.2379835873388043,0.4419695193434936,0.24737013901752322,0.4226243827384928,0.330005478243984,False
2021-08-07,Stoke,Reading,0.46077791250816164,0.290644529428225,0.24857755806361348,0.3035185710064778,0.24448906396371822,0.451992365029804,False
2025-04-11,Rodez,Caen,0.49333333333333335,0.2533333333333333,0.2533333333333333,0.25184847529857596,0.2670614504277098,0.4810900742737143,False
